"M. Jean Mallot."," Je demande la parole pour un rappel au règlement.  Rappel au règlement","14","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin","La parole est à M. Jean Mallot.","7","yes","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Ce rappel au règlement est fondé sur l&#x2019;article&nbsp;58 alinéa&nbsp;1 de notre règlement. J’ai relevé la phrase prononcée par M. Vigier dont j’espère qu’elle aura dépassé sa pensée : « Lorsque l’on place des femmes aux responsabilités, voilà ce que cela donne ».","39","no","mercredi 13 juillet 2011","Première Première"
"M. Philippe Vigier."," Je n&#x2019;ai pas dit cela&nbsp;!","6","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," C&#x2019;est ce que tout le monde a entendu&nbsp;! Peut-être souhaitez-vous que les femmes soient muettes dans cet hémicycle, mais ce serait difficilement acceptable. Je rappelle que Mme Catherine Lemorton a marqué les travaux de cette assemblée depuis qu’elle est élue. Elle a apporté un précieux concours à la mission d’évaluation et de contrôle des lois de financement de la sécurité sociale, notamment par un rapport sur le médicament en 2008, qui, si ses préconisations avaient été suivies, nous aurait permis d’échapper à bien des déboires subséquents. Elle est intervenue à plusieurs reprises dans le domaine du médicament sur l’affaire du Mediator, avec Gérard Bapt, et nous lui savons gré de sa lucidité, de sa pertinence…","115","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," De son impertinence&nbsp;!","4","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," &#x2026;et de la qualité des préconisations qu&#x2019;elle a formulées, particulièrement adaptées à la situation. Catherine Lemorton a répondu aux positions prises par M. Xavier Bertrand, qui n’est pas là. Elle a donc chargé Mme Nora Berra de lui transmettre son propos, ce qui est logique. En revanche, M. Vigier s’est permis d’attaquer les femmes et la parité, ce qui n’est pas acceptable.","60","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Mes chers collègues, il ne vous aura pas échappé que ce rappel au règlement reposait plutôt sur l&#x2019;article&nbsp;58 alinéa&nbsp;4, c&#x2019;est-à-dire le fait personnel.  Pour autant, dans un souci d’apaisement et en demandant à chacun de bien vouloir se calmer, je donne la parole à M. Vigier.","47","yes","mercredi 13 juillet 2011","Première Première"
"M. Philippe Vigier.","Je suis désolé mais je n&#x2019;ai pas prononcé de telles paroles. En tout cas, si je vous ai choqués par des propos que vous n&#x2019;avez probablement pas compris, je m&#x2019;en excuse auprès de vous. Je ne remets en aucun cas en cause l’implication de Mme Lemorton dans les travaux de cette assemblée mais j’ai bien écouté son intervention et j’ai trouvé disgracieux et discourtois à l’égard de Mme Berra qu’à quatre reprises, elle parle uniquement de M. Bertrand et regrette son absence. C’est ce que j’ai voulu dire.","86","no","mercredi 13 juillet 2011","Première Première"
"Mme Sandrine Mazetier."," Pas du tout&nbsp;!","4","no","mercredi 13 juillet 2011","Première Première"
"M. Philippe Vigier."," Puis-je terminer, madame Mazetier&nbsp;?  Par ailleurs j’ai souligné que vous auriez mauvaise grâce à m’adresser ce reproche. En effet, si la famille politique à laquelle j’appartiens n’a pas voté la loi de réforme des collectivités territoriales, c’est justement parce qu’elle n’assurait pas la parité. Vous seriez donc bien mal venus de me reprocher cela. Cela étant, encore une fois, je vous présente mes excuses si je vous ai choqués. (Applaudissements sur les bancs du groupe UMP.)   Discussion générale","82","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin","Dans la discussion générale, la parole est à M.&nbsp;Philippe Vigier.","10","yes","mercredi 13 juillet 2011","Première Première"
"M. Daniel Goldberg","et ","2","no","mercredi 13 juillet 2011","Première Première"
"M. Régis Juanico.","Sans dérapage, cette fois&nbsp;!","4","no","mercredi 13 juillet 2011","Première Première"
"M. Philippe Vigier."," Madame la présidente, madame la secrétaire d&#x2019;État chargée de la santé, madame la rapporteure, nous examinons aujourd&#x2019;hui le texte de la commission mixte paritaire sur la loi portant modification de certaines dispositions de la loi HPST, dans lequel Valérie Boyer s&#x2019;est particulièrement impliquée. Je rappelle tout d’abord que la première mission de cette loi était de mettre en place, pour chacun de nos concitoyens, un système de santé de qualité capable de mieux garantir l’égal accès aux soins sur l’ensemble du territoire. Si cette loi a permis d’engager une profonde réforme de notre système de santé avec, notamment, la création des agences régionales de santé, la redéfinition du service public et la réforme de la gouvernance des hôpitaux, elle n’a pourtant pas assuré réellement l’équilibre financier de la branche maladie ; elle n’a pas non plus réglé l’épineux problème des dépassements d’honoraires. Deux années plus tard, force est de constater que nous sommes appelés à la modifier, en raison de la difficulté d’application de certaines dispositions, qui ont créé un vrai trouble dans les relations entre les pouvoirs publics et les professionnels de santé. Je fais ici référence au contrat de solidarité qui imposait aux médecins installés en zone sur-dense d’aider, sous peine de sanctions, leurs collègues installés dans les zones déficitaires, mais également à l’obligation faite aux médecins de déclarer leurs vacances au Conseil de l’ordre afin d’établir des listes de garde. À titre personnel, je me réjouis que l’examen de ce texte ait permis de revenir sur ces deux dispositions car il est préférable de faire confiance aux médecins pour assurer la continuité des soins. Alors que la suppression de ces deux mesures était le principal objectif de ce texte, le Parlement a souhaité aller plus loin en enrichissant la loi de plusieurs dispositions opportunes. Ainsi, il a souhaité la création de la société interprofessionnelle ambulatoire qui, comme l’a rappelé Jean-Pierre Door, permet désormais aux professionnels de santé de se rassembler, de percevoir des financements publics et d’organiser un cadre fiscal et social sécurisé tout en prévoyant une souplesse d’accès et une sortie facile du dispositif. Les maisons de santé représentent également une avancée ; dotées de la personnalité juridique, elles sont désormais en mesure d’élaborer un vrai projet de santé, un vrai projet de territoire, grâce à tous les acteurs locaux, afin de faciliter l’installation des professionnels de santé libéraux dans les territoires en voie de désertification médicale, d’y ancrer la présence de la médecine de premier recours et de permettre d’y organiser la permanence des soins. Nous créons aussi un fonds de garantie mutualisé à l’échelle de l’ensemble des professionnels ; le seuil de garantie est fixé à 8 millions d’euros et les possibilités d’action récursoire sont limitées. Ce dispositif, qui entrera en vigueur dès 2012, est une mesure vertueuse qui permet de pallier l’augmentation considérable des primes d’assurance, que chacun constate, et dont les niveaux très élevés constituent de réels obstacles à l’exercice de certaines professions. Une meilleure information du patient sur les prothèses, particulièrement les prothèses dentaires, permettra de limiter les dérives tarifaires ; mais, là encore, je crois qu’il est important de faire confiance aux professionnels. Enfin, je me réjouis des dispositions adoptées sur les modalités de l’accréditation des laboratoires de biologie médicale. Madame Lemorton, je suis d’accord avec vos propos sur les professeurs d’université praticiens hospitaliers et sur leur nomination, comme je l’étais déjà lors de la discussion des amendements ; en revanche, accordez-moi que les laboratoires de biologie médicale ont été écoutés. Comme vous le savez, des chaînes de laboratoires se sont mises en place depuis quelques années ; avec les territoires de santé, avec l’accréditation, la biologie médicale pourra, j’en suis persuadé, conserver son excellence. Je regrette enfin que cette proposition de loi revisitant la loi HPST n’ait pas amélioré des points qui le méritent et auxquels le Nouveau Centre est très attaché, concernant l’organisation de notre système de santé et le financement de l’assurance-maladie. Je pense au renforcement des pouvoirs des conférences régionales de santé, nécessaire, à notre sens, pour améliorer la démocratie sanitaire et, surtout, pour responsabiliser tous les acteurs de la santé en votant les schémas et l’utilisation des enveloppes des objectifs régionaux de dépenses d’assurance maladie. Les établissements de santé ont aujourd’hui un patron, qui est en réalité l’agence régionale de santé ; les élus n’ont quasiment plus aucun pouvoir ; les professionnels sont désabusés et démobilisés. Le Nouveau Centre regrette également que les commissions médicales d’établissement des établissements publics et privés n’aient pas vu leur rôle renforcé. Les professionnels doivent pouvoir voter le projet médical et donner leur avis sur les budgets comme sur les restructurations. Enfin, je regrette, au nom du Nouveau Centre, que nous n’ayons pas progressé sur deux questions majeures : celui de la désertification et de la démographie des professionnels de santé, et celui des dépassements d’honoraires. Notre système de santé, ne l’oublions pas, est aujourd’hui confronté à un double défi démographique et économique. Les difficultés et les inégalités d’accès aux soins devraient s’aggraver à court et à moyen terme sous l’effet conjugué du vieillissement de la population, de l’évolution des modes de prise en charge, de la hausse du niveau d’exigence de nos concitoyens et, enfin, de la forte prévalence des maladies chroniques. Pour ces raisons il est urgent de l’adapter et de le moderniser afin de pallier les problèmes dus à la désertification médicale tout en garantissant des soins de qualité à l’ensemble de la population. J’ai moi-même déposé une proposition de loi relative à la désertification médicale. Chacun peut, naturellement, la cosigner. En effet, nous souhaitons tous l’accès de chacune et de chacun d’entre nous à des soins de qualité sur l’ensemble du territoire, à tarifs remboursables.","940","no","mercredi 13 juillet 2011","Première Première"
"M. Gérard Bapt."," Eh bien, c&#x2019;est raté&nbsp;!","5","no","mercredi 13 juillet 2011","Première Première"
"M. Philippe Vigier."," Or nous savons tous que nous avons des progrès à faire dans la qualité&nbsp;: je pense notamment à la formation initiale et continue et à l&#x2019;évaluation des pratiques&nbsp;; nous devons travailler sur la démographie des professionnels et améliorer leur répartition sur le territoire&nbsp;; nous devons enfin progresser sur les dépassements d&#x2019;honoraires. Je regrette que ce texte n’ait pas permis d’avancer sur ces points majeurs. Malgré ces insuffisances, ce texte comporte de véritables avancées. Pour que cette loi vive, le Nouveau Centre votera cette proposition de loi mais restera, comme il l’a toujours été, vigilant. Nous continuerons à faire des propositions pour améliorer notre système de santé et permettre l’égal accès de tous à des soins de qualité. (Applaudissements sur les bancs des groupes NC et UMP.)","127","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," La parole est à M.&nbsp;Rémi Delatte.","7","yes","mercredi 13 juillet 2011","Première Première"
"M. Rémi Delatte."," Madame la présidente, madame la secrétaire d&#x2019;État, madame la rapporteure, nous voici au terme de la procédure d&#x2019;examen de la proposition de loi modifiant certaines dispositions de la loi HPST. Ce texte important apporte des ajustements utiles pour rendre plus opérationnelle la loi HPST qui restera inévitablement une pièce fondamentale de notre législature en matière d&#x2019;organisation de notre système de santé. Après une concertation rigoureuse – contrairement à ce qu’a pu affirmer notre collègue Catherine Lemorton –, après des débats riches tant au Sénat que dans cet hémicycle, nous disposons désormais d’un texte consensuel, résultat d’arbitrages de la CMP sensibles, voire subtils, sur plusieurs articles. Ainsi, si les objectifs poursuivis par l’auteur de la proposition de loi, le sénateur Fourcade, ne sont en aucune façon trahis, ils se trouvent avantageusement enrichis de nos apports respectifs. Je tiens ici à saluer le travail de notre rapporteure Valérie Boyer et du président Pierre Méhaignerie, qui, par leurs propositions et leurs arguments ont su nous faire partager l’importance des enjeux contenus dans les nombreux amendements étudiés tant en commission que lors des discussions en séance publique. Nos débats ont permis de réaffirmer, si cela devait l’être, la place de l’activité libérale dans notre système de soins et l’importance de la confiance que nous lui portons. J’apprécie, à cet égard, que plusieurs dispositions de cette proposition de loi corrigent les éléments coercitifs de la loi HPST, pour leur préférer des mesures incitatives, donc moins vexatoires, et dont l’efficacité est plus probante.","248","no","mercredi 13 juillet 2011","Première Première"
"Mme Isabelle Vasseur."," Très bien&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"M. Rémi Delatte."," La création des sociétés interprofessionnelles des soins ambulatoires renforce l&#x2019;attractivité de la médecine libérale de premier recours.","18","no","mercredi 13 juillet 2011","Première Première"
"M. Bernard Perrut."," Tout à fait&nbsp;!","4","no","mercredi 13 juillet 2011","Première Première"
"M. Rémi Delatte."," La SISA, nouvelle structure juridique, permettra, notamment dans les secteurs sous-dotés au plan médical, d&#x2019;offrir une meilleure coordination des activités thérapeutiques. Le texte précise, après de nombreux échanges, que la responsabilité civile individuelle des associés est préservée. Autres outils de lutte contre la désertification médicale en milieu rural ou urbain sensible, les maisons de santé s’imposent comme des leviers de santé publique au titre de la médecine de premier recours au sein des territoires qui présentent des particularités soit en termes d’offre et de faiblesse de la démographie professionnelle, soit au plan de la santé des usagers. À cet égard, il est apparu indispensable aux membres de la CMP de confirmer les dispositions relatives au partage des données du patient entre les professionnels de la structure, sous réserve de l’accord du malade.","133","no","mercredi 13 juillet 2011","Première Première"
"M. Bernard Perrut."," C&#x2019;est essentiel.","3","no","mercredi 13 juillet 2011","Première Première"
"M. Rémi Delatte."," L&#x2019;article&nbsp;3&nbsp; S’agissant de l’article 17 ter, la CMP a confirmé le texte de l’Assemblée nationale. C’est la reconnaissance légitime des compétences des sages-femmes, y compris dans la pratique des interruptions volontaires de grossesse médicamenteuses. Prise sous l’impulsion de notre collègue Bérengère Poletti, cette décision est de nature à permettre l’application du droit à l’IVG quel que soit le territoire concerné, notamment lorsqu’il est sous-doté au plan médical. Cette mesure est l’illustration même du partage possible des tâches entre professionnels médicaux. Impliquer encore plus les sages-femmes dans le dispositif d’IVG sera vraisemblablement de nature à renforcer notre politique du développement de la contraception qui reste le premier outil de prévention pour limiter les IVG. L’article 20 propose de nombreuses adaptations à la pratique de la biologie. J’en soulignerai deux. La première est relative à l’encadrement d’une pratique spécifique à cette discipline, celle des ristournes. Le retour aux ristournes, qui étaient autorisées dans les précédents textes relatifs à la biologie, est négativement interprété par la profession et, à titre personnel, je partage leur opinion. En CMP, nous avons repris le texte du Sénat, et je m’en félicite. Ainsi, la législation est plus conforme à la déontologie. La seconde nous a amenés à débattre longuement de la possibilité de recruter, en centre hospitalier universitaire et dans la discipline de biologie, des personnes ayant une expérience et dont on reconnaît les acquis professionnels. La CMP a finalement cru raisonnable de ne pas remettre en cause cette disposition, tout en le soumettant à l’avis de la section du Conseil national de l’université. Nous nous sommes également entendus pour insérer dans le code de la mutualité la possibilité pour ces organismes de recourir à des réseaux de soins. Cette question de la modulation des prestations prises en charge en fonction du recours ou non à un professionnel appartenant à un réseau mutualiste a suscité des questionnements légitimes sur l’ensemble de nos bancs. On peut sans doute se rejoindre sur le fait que l’article 22 est fondé sur des intentions louables puisqu’il protège les patients, les professionnels de santé et, au final, les comptes sociaux. Il fallait cependant éviter deux écueils : les réseaux ne doivent pas se concentrer sur les territoires les mieux pourvus en termes d’offre de soins ; le libre choix du professionnel de santé par le patient ne doit pas être remis en cause.","386","no","mercredi 13 juillet 2011","Première Première"
"M. Bernard Perrut."," C&#x2019;est très important&nbsp;!","4","no","mercredi 13 juillet 2011","Première Première"
"M. Rémi Delatte."," Je pense que la version issue de la CMP nous protège de ces deux risques en ne reconnaissant que des réseaux ouverts, sans  La mutualisation assurantielle des risques encourus constitue une réponse adaptée et attendue depuis longtemps par les professionnels de santé. Nous savons gré au Gouvernement d’avoir accepté cette disposition. Ainsi, les médecins exerceront leur activité avec sérénité et nous éviterons que certains actes ne soient pas pratiqués pour des raisons de coût des primes d’assurance.","79","no","mercredi 13 juillet 2011","Première Première"
"M. Bertrand Pancher."," Très bien&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"M. Rémi Delatte."," Enfin, à la faveur de cette proposition de loi, nous inscrivons dans la loi la transparence et la traçabilité pour le remboursement des dispositifs médicaux fabriqués spécifiquement pour un patient. C&#x2019;est une mesure utile, bien sûr, pour le patient, mais c&#x2019;est aussi une reconnaissance du rôle des prothésistes dentaires au sein de la filière de soins. Enfin, le dépistage précoce des troubles de l’audition dès la naissance et au troisième mois de vie est avantageusement intégré au texte. Madame la secrétaire d’État, après un parcours riche et efficace, nous disposons désormais d’un nouveau texte qui s’inscrit pleinement dans la détermination que vous ne manquez jamais d’afficher avec Xavier Bertrand sur la nécessaire modernisation de notre système de santé et l’indispensable maîtrise des dépenses publiques. Le groupe UMP votera cette proposition de loi avec enthousiasme. (Applaudissements sur les bancs du groupe UMP.)","142","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," La parole est à M.&nbsp;Jean Mallot.","7","yes","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot.","Madame la présidente, madame la secrétaire d&#x2019;État, madame la rapporteure, mes chers collègues, en cette fin de session, alors que les esprits s&#x2019;échauffent parfois, que le rythme des séances s&#x2019;accélère, que les textes se croisent et se recoupent, permettez-moi de formuler deux observations liminaires. Lundi soir, la majorité a adopté un projet de loi de financement rectificative de la sécurité sociale, PLFRSS. C’est le premier de l’histoire. Ce texte instaure la prime dite Sarkozy, prétendument à 1 000 euros mais, en fait, ce ne sera pas le cas.","86","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Qu&#x2019;est-ce que cela vient faire là&nbsp;?","7","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Écoutez bien, mon cher collègue, vous allez tout comprendre. C’est par excès de zèle que le Gouvernement avait déposé ce texte, anticipant la règle dite du monopole selon laquelle toutes les dispositions à caractère budgétaire et financier sont réservées aux lois de finances et de financement de la sécurité sociale. La règle du monopole était prétendument portée par le projet de loi constitutionnel relatif à l’équilibre des finances publiques que nous venons d’examiner. Or, pour complaire au Sénat et obtenir un vote conforme entre l’Assemblée nationale et le Sénat, le Gouvernement et la majorité UMP ont accepté d’abandonner cette règle du monopole. Le zèle sous forme de PLFRSS était donc bien inutile ! Deuxième observation liminaire, avant même la promulgation de la loi, le dispositif de la fameuse prime censée faire bénéficier les salariés d’une part du profit de l’entreprise qui les emploie est déjà contourné. La seule obligation de cette loi, c’est la négociation ; le montant de la prime, lui, n’est pas fixé. La presse vient de se faire l’écho de l’attitude de certaines entreprises importantes qui, du fait de l’augmentation de leurs dividendes, sont concernées et qui incluent la négociation sur la prime dans la négociation des accords d’intéressement. Ainsi, ce qui serait attribué au titre de la prime sur les dividendes serait déduit du montant consacré à l’intéressement : le chef d’entreprise reprend d’une main ce qu’il a donné de l’autre, tout cela à enveloppe salariale constante.","239","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Marc Roubaud."," C&#x2019;est quand même donné&nbsp;!","5","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Bonjour le pouvoir d&#x2019;achat&nbsp;! Une fois de plus, merci les promesses et les annonces de M.&nbsp;Sarkozy&nbsp;!  Mes chers collègues, si vous m’écoutez bien, vous verrez où je veux en venir et combien tout cela est passionnant. Il est un sujet qui aurait dû être au moins traité dans le PLFRSS. Il ne l’a pas été, mais nous l’abordons à l’occasion de la présente proposition de loi. C’est celui des réseaux mutualistes. D’ailleurs, tous les membres de la CMP en ont convenu : cette question des réseaux mutualistes et des traitements différenciés aurait dû faire l’objet d’un examen dans un PLFSS. Ce débat concerne la place et le rôle des régimes complémentaires dans le système assurantiel français par rapport au régime dit obligatoire qui est sans cesse affaibli par les déremboursements, les franchises, les dépassements d’honoraires, la mauvaise prise en charge des soins d’optique et dentaires. Du fait de l’affaiblissement de ce régime, nombre de nos concitoyens renoncent à des soins ou les diffèrent. En dehors des affections de longue durée, prises en charge à 100 %, le taux de prise en charge des dépenses d’assurance maladie pour nos concitoyens, est de 55 %. Il y a donc un report de la charge sur les régimes complémentaires, ce qui crée un paradoxe : alors que de plus en plus d’incitations fiscales aident nos concitoyens à financer leurs contrats de complémentaire santé, le système, en déplaçant la charge des régimes obligatoires vers les régimes complémentaires, notamment mutualistes, devient de plus en plus injuste et inégalitaire socialement. Les réseaux mutualistes peuvent être le moyen d’avoir une meilleure organisation. À cet égard, le débat en commission mixte paritaire a été particulièrement riche. Nous avons pris acte de la recherche par la majorité d’un compromis respectant les principes que nous avions posés : libre choix du médecin par le patient et caractère ouvert des réseaux. Cette démarche expérimentale, qui va probablement être adoptée par la majorité de droite tout à l’heure, devra faire l’objet d’une évaluation suivie, de façon à bien vérifier que ces deux principes sont respectés. Bien sûr, nous n’oublions pas l’objet initial de la proposition de loi, rappelé par le président Fourcade en commission mixte paritaire : il s’agit de revenir sur des mesures jugées vexatoires par certains syndicats de médecins, en particulier l’obligation de déclarer leurs absences ou congés – mais avouez qu’il est difficile d’organiser la permanence des soins si on ne les connaît pas –, et de défaire le fameux contrat santé-solidarité, qui constitue, pour quelques minutes encore, l’un des rares apports positifs de la loi Hôpital-patients-santé-territoires de 2009. Aux termes de ce contrat santé-solidarité, tout médecin qui s’installe dans une zone sur-dense peut se voir obligé par le directeur de l’ARS d’aller exercer une part de son temps dans une zone sous-dense. S’il n’obtempère pas, le directeur de l’ARS peut mettre à sa charge une contribution à titre de pénalité. Si vous votez le texte, cette contribution sera supprimée. On voit bien la raison d’être de cette démarche de votre part et de celle du sénateur Fourcade. D’ailleurs, le président de la CSMF a mangé le morceau dans la presse lundi dernier puisqu’il a déclaré, à propos de la suppression de cette mesure, donc de la dévitalisation du contrat santé-solidarité : « Est-ce que cela changera le vote des médecins ? Impossible à dire, mais au moins cela ne peut pas faire de mal ». On voit bien que vous pensez d’abord aux intérêts électoraux bien compris de l’UMP. Les choses sont clairement exprimées et, en tout état de cause, avec vous les déserts médicaux ont de beaux jours devant eux. Nous aurions aimé trouver dans cette proposition de loi certaines mesures permettant de sortir de la logique de l’hôpital-entreprise posée par la loi HPST, logique dont nous voyons tous les jours qu’elle conduit à une dégradation du service public hospitalier et des conditions de travail des agents qui y servent. En 2010, dix mille emplois ont été supprimés à l’hôpital public, ce qui ne l’empêche pas d’afficher toujours un déficit d’à peu près un demi-milliard. La presse rend aussi compte tous les jours, malheureusement, de suicides et de conditions de travail dégradées de plus en plus fréquents dans les établissements hospitaliers.","696","no","mercredi 13 juillet 2011","Première Première"
"M. Régis Juanico."," C&#x2019;est vrai&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Il n&#x2019;y a pas de mesures pour restaurer le service public hospitalier dans votre texte&nbsp;; nous le regrettons. Nous aurions aussi aimé que nos amendements, qui tiraient les leçons de l’affaire du Mediator et du rapport de Catherine Lemorton au titre de la MECSS sur le médicament, soient retenus. Jean-Pierre Door, qui avait participé à nos travaux, avait d’ailleurs approuvé et ce rapport et les préconisations qui y figuraient, lesquelles, si elles avaient été suivies, nous auraient évité bien des déboires.","82","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," On ne pouvait pas les éviter&nbsp;!","7","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," À travers ces amendements, nous souhaitions, par exemple, assurer la transparence des liens d&#x2019;intérêts pour éviter précisément que les conflits d&#x2019;intérêts empêchent la prise de bonnes décisions pour la santé publique. C&#x2019;était l&#x2019;article&nbsp;9  Le deuxième amendement que nous aurions souhaité voir retenu posait l’exigence d’essais contre comparateurs ou contre des stratégies thérapeutiques existantes préalablement à l’inscription d’un médicament sur la liste des médicaments remboursables. Il s’agit de justifier cette inscription par une amélioration réelle du service médical rendu. Malheureusement, à la demande du Gouvernement, il a été rejeté. Nous le regrettons aussi. Le texte comporte néanmoins un point positif, que je veux souligner et sur lequel les précédents orateurs à cette tribune n’ont pas trop insisté : après de longs débats, la commission mixte paritaire a fini par autoriser le partage des informations relatives aux patients au sein des maisons et des centres de santé. À défaut de ce partage d’informations, on ne voit pas très bien ce qui pourrait justifier la création de ces maisons de santé, ni comment les professionnels qui y travaillent pourraient avoir un exercice collectif. La CMP a fini par se laisser convaincre en mettant des réserves que nous avions d’ailleurs prévues : le recueil du consentement de la personne et la possibilité pour elle de refuser ce partage d’informations. Ces précautions – à la fois ceinture et bretelles – étant prises, le partage d’informations aura bien lieu. En revanche, nous regrettons le maintien du caractère non opposable des schémas régionaux d’organisation des soins. Le texte que vous vous apprêtez à voter prévoit que les dispositions du schéma en question ne sont pas opposables aux professionnels de santé libéraux. On se demande alors à quoi servent ces schémas et en quoi cette attitude est cohérente avec la volonté que vous prétendez afficher de lutter contre les déserts médicaux. Vous êtes dans l’incohérence complète.","308","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Cela relève de la concertation et de la négociation.","10","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Un peu de volonté politique de temps en temps ne fait pas de mal. Vous avancez d&#x2019;un pas et reculez de trois&nbsp;: ce n&#x2019;est même pas du tango&nbsp;! Vous avez refusé, et nous le regrettons, un amendement de bon sens présenté, en commission et dans l’hémicycle, par nos collègues du groupe GDR par la voix de Jacqueline Fraysse. Il tendait à imposer que les professionnels exerçant dans une maison de santé qui bénéficie d’aides publiques, pratiquent des tarifs opposables. Est-il tolérable que l’argent public vienne subventionner des dépassements d’honoraires ? Non !","91","no","mercredi 13 juillet 2011","Première Première"
"M. Gérard Bapt."," C&#x2019;est même scandaleux&nbsp;!","4","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Dès lors qu&#x2019;une structure bénéficie d&#x2019;aides publiques, les tarifs qui y sont pratiqués doivent être opposables. Cela paraît logique. Eh bien non&nbsp;! Vous l&#x2019;avez refusé. Vous l’avez compris, mes chers collègues, pour toutes ces raisons, nous ne voterons pas cette proposition de loi, qui n’a d’ailleurs de proposition que le nom. En fait, c’est un texte gouvernemental téléguidé, révélateur de la politique inégalitaire et injuste que vous appliquez depuis neuf ans et à laquelle nous nous opposons. (Applaudissements sur les bancs du groupe SRC.)","85","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," La parole est à Mme&nbsp;Marie-George Buffet.","7","yes","mercredi 13 juillet 2011","Première Première"
